date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over
2018-10-10,C4,Wild,1,2327802,4105,3,123412,Train,Dust2,0.0,Overpass,Mirage,0.0,Cache,Nuke,Inferno
2018-10-10,FrostFire,Lucid Dream,0,2327549,4042,3,123412,Overpass,Inferno,0.0,Nuke,Dust2,0.0,Train,Cache,Mirage
2018-10-10,Renegades,Imperial,1,2327373,3891,1,121212,Train,Overpass,Nuke,Dust2,Inferno,Mirage,0.0,0.0,Cache
2018-10-10,Lucid Dream,BOOT-d[S],1,2327550,4042,3,123412,Nuke,Inferno,0.0,Cache,Dust2,0.0,Overpass,Train,Mirage
2018-10-10,Fragsters,North,0,2327374,3891,1,121212,Overpass,Mirage,Train,Cache,Dust2,Inferno,0.0,0.0,Nuke
2018-10-10,UltiCoin,Tricked,1,2327822,4100,1,124212,Nuke,Mirage,0.0,Dust2,Cache,Overpass,0.0,left),Inferno
2018-10-10,BIG,TYLOO,1,2327377,3891,1,121212,Mirage,Inferno,Overpass,Nuke,Train,Dust2,0.0,0.0,Cache
2018-10-10,Vega Squadron,Gambit,0,2327378,3891,1,121212,Nuke,Overpass,Dust2,Mirage,Cache,Inferno,0.0,0.0,Train
2018-10-10,mousesports,BIG,1,2327379,3891,1,121212,Overpass,Cache,Dust2,Mirage,Nuke,Inferno,0.0,0.0,Train
2018-10-10,North,Imperial,1,2327380,3891,1,121212,Mirage,Cache,Overpass,Dust2,Inferno,Nuke,0.0,0.0,Train
2018-10-10,HellRaisers,Vega Squadron,1,2327381,3891,1,121212,Mirage,Nuke,Train,Dust2,Overpass,Cache,0.0,0.0,Inferno
2018-10-09,SYF,TRIDENT,1,2327578,3482,1,121212,Train,Inferno,Mirage,Nuke,Overpass,Dust2,0.0,0.0,Cache
2018-10-09,Grizzlys,Infamous,0,2327419,4052,3,123421,Nuke,Cache,0.0,Dust2,Train,0.0,Overpass,Inferno,Mirage
2018-10-09,Signature,BOOT-d[S],1,2327546,4042,3,123412,Dust2,Overpass,0.0,Cache,Inferno,0.0,Mirage,Train,Nuke
2018-10-09,Recca,FrostFire,1,2327547,4042,3,123412,Inferno,Overpass,0.0,Cache,Dust2,0.0,Mirage,Nuke,Train
2018-10-09,Beyond,Lucid Dream,1,2327548,4042,3,123412,Inferno,Cache,0.0,Nuke,Train,0.0,Mirage,Overpass,Dust2
2018-10-09,BIG,Complexity,0,2327365,3891,1,121212,Mirage,Inferno,Nuke,Overpass,Train,Dust2,0.0,0.0,Cache
2018-10-09,TRIDENT,SYF,1,2327577,3482,1,121212,Dust2,Nuke,Overpass,Mirage,Cache,Inferno,0.0,0.0,Train
2018-10-09,Sprout,HellRaisers,0,2327366,3891,1,121212,Overpass,Cache,Dust2,Nuke,Mirage,Train,0.0,0.0,Inferno
2018-10-09,MC,ex-AVANT,1,2327579,3482,1,121212,Train,Overpass,Dust2,Inferno,Nuke,Cache,0.0,0.0,Mirage
2018-10-09,Vexed,Tricked,1,2327738,4100,1,121212,Nuke,Cache,Train,Overpass,Dust2,Inferno,0.0,0.0,Mirage
2018-10-09,TYLOO,Renegades,1,2327369,3891,1,121212,Dust2,Train,Nuke,Overpass,Inferno,Cache,0.0,0.0,Mirage
2018-10-09,ex-AVANT,MC,1,2327580,3482,1,121212,Nuke,Dust2,Mirage,Overpass,Train,Cache,0.0,0.0,Inferno
2018-10-09,OpTic,Vega Squadron,0,2327371,3891,1,121212,Cache,Train,Mirage,Nuke,Overpass,Dust2,0.0,0.0,Inferno
2018-10-09,Imperial,CyberZen,0,2327370,3891,1,121212,Inferno,Dust2,Overpass,Cache,Nuke,Train,0.0,0.0,Mirage
2018-10-09,Gambit,North,1,2327372,3891,1,121212,Mirage,Inferno,Dust2,Cache,Overpass,Nuke,0.0,0.0,Train
2018-10-09,mousesports,ENCE,0,2327368,3891,1,121212,Overpass,Train,Inferno,Cache,Nuke,Dust2,0.0,0.0,Mirage
2018-10-09,Fragsters,NRG,1,2327367,3891,1,121212,Inferno,Cache,Overpass,Train,Dust2,Nuke,0.0,0.0,Mirage
2018-10-09,Isurus,Imperial,1,2327801,4105,3,123412,Cache,Inferno,0.0,Nuke,Dust2,0.0,Overpass,Train,Mirage
2018-10-08,Lucid Dream,BOOT-d[S],1,2327542,4042,3,123412,Train,Inferno,0.0,Cache,Dust2,0.0,Mirage,Nuke,Overpass
2018-10-08,FrostFire,Signature,0,2327545,4042,3,123412,Mirage,Overpass,0.0,Dust2,Cache,0.0,Inferno,Train,Nuke
2018-10-08,Recca,XCN,0,2327543,4042,3,123412,Overpass,Inferno,0.0,Cache,Train,0.0,Mirage,Nuke,Dust2
2018-10-08,TNC,Beyond,0,2327544,4042,3,123412,Train,Nuke,0.0,Inferno,Mirage,0.0,Overpass,Dust2,Cache
2018-10-08,BIG,OpTic,1,2327357,3891,1,121212,Mirage,Nuke,Overpass,Cache,Dust2,Train,0.0,0.0,Inferno
2018-10-08,madlikewizards,Breakaway,1,2327575,3482,1,121212,Nuke,Overpass,Inferno,Dust2,Train,Cache,0.0,0.0,Mirage
2018-10-08,Breakaway,madlikewizards,1,2327576,3482,1,121212,Dust2,Cache,Train,Overpass,Nuke,Mirage,0.0,0.0,Inferno
2018-10-08,Renegades,Complexity,1,2327358,3891,1,121212,Overpass,Train,Dust2,Nuke,Inferno,Cache,0.0,0.0,Mirage
2018-10-08,Sprout,Vega Squadron,0,2327359,3891,1,121212,Cache,Overpass,Train,Nuke,Dust2,Inferno,0.0,0.0,Mirage
2018-10-08,BOOT-d[S],MVP PK,0,2327558,4058,3,123412,Dust2,Cache,0.0,Train,Overpass,0.0,Mirage,Nuke,Inferno
2018-10-08,ENCE,Imperial,0,2327361,3891,1,121212,Cache,Mirage,Overpass,Dust2,Inferno,Nuke,0.0,0.0,Train
2018-10-08,Endpoint,Izako Boars,0,2327731,4100,3,123412,Train,Cache,0.0,Nuke,Inferno,0.0,Dust2,Overpass,Mirage
2018-10-08,CyberZen,mousesports,0,2327362,3891,1,121212,Mirage,Cache,Train,Overpass,Inferno,Dust2,0.0,0.0,Nuke
2018-10-08,Gambit,Fragsters,1,2327363,3891,1,121212,Mirage,Inferno,Nuke,Overpass,Cache,Train,0.0,0.0,Dust2
2018-10-08,attackiereN,HAVU,0,2327732,4100,3,123412,Dust2,Nuke,0.0,Inferno,Cache,0.0,Mirage,Train,Overpass
2018-10-08,North,NRG,0,2327364,3891,1,121212,Cache,Overpass,Mirage,Train,Dust2,Nuke,0.0,0.0,Inferno
2018-10-08,Arena Bulls,Sharks,0,2327730,4051,3,123412,Mirage,Dust2,0.0,Overpass,Nuke,0.0,Inferno,Cache,Train
2018-10-08,TYLOO,HellRaisers,1,2327360,3891,1,121212,Dust2,Train,Nuke,Mirage,Inferno,Cache,0.0,0.0,Overpass
2018-10-07,MVP PK,Ignis,1,2327555,4058,1,121212,Cache,Inferno,Overpass,Nuke,Train,Mirage,0.0,0.0,Dust2
2018-10-07,BOOT-d[S],Lucid Dream,1,2327553,4058,1,121212,Cache,Overpass,Dust2,Train,Nuke,Inferno,0.0,0.0,Mirage
2018-10-07,BOOM,SCARZ Absolute,1,2327552,4058,1,121212,Mirage,Overpass,Dust2,Inferno,Train,Cache,0.0,0.0,Nuke
2018-10-07,OpTic India,Beyond,0,2327554,4058,1,121212,Mirage,Cache,Dust2,Inferno,Train,Nuke,0.0,0.0,Overpass
2018-10-07,Renegades,CyberZen,0,2327349,3891,1,121212,Nuke,Train,Overpass,Cache,Mirage,Dust2,0.0,0.0,Inferno
2018-10-07,PACT,Endpoint,1,2327538,4100,1,121212,Mirage,Dust2,Overpass,Nuke,Train,Cache,0.0,0.0,Inferno
2018-10-07,SJ,Izako Boars,0,2327537,4100,1,121212,Dust2,Overpass,Train,Cache,Nuke,Inferno,0.0,0.0,Mirage
2018-10-07,PACT,Izako Boars,1,2327536,4100,1,121212,Mirage,Cache,Dust2,Nuke,Overpass,Inferno,0.0,0.0,Train
2018-10-07,ENCE,TYLOO,0,2327350,3891,1,121212,Cache,Overpass,Mirage,Nuke,Dust2,Train,0.0,0.0,Inferno
2018-10-07,Imperial,HellRaisers,1,2327351,3891,1,121212,Dust2,Inferno,Overpass,Nuke,Mirage,Train,0.0,0.0,Cache
2018-10-07,NRG,Vega Squadron,1,2327354,3891,1,121212,Cache,Mirage,Dust2,Nuke,Overpass,Train,0.0,0.0,Inferno
2018-10-07,OpTic,North,1,2327352,3891,1,121212,Dust2,Inferno,Train,Mirage,Nuke,Cache,0.0,0.0,Overpass
2018-10-07,MVP PK,OpTic India,1,2327557,4058,3,123412,Overpass,Train,0.0,Mirage,Cache,0.0,Nuke,Inferno,Dust2
2018-10-07,Fragsters,BIG,1,2327353,3891,1,121212,Overpass,Cache,Dust2,Mirage,Train,Inferno,0.0,0.0,Nuke
2018-10-07,2ez,Entity,1,2327104,4101,3,123412,Dust2,Cache,0.0,Nuke,Train,0.0,Inferno,Mirage,Overpass
2018-10-07,AVANGAR,Kinguin,0,2327540,3540,3,123412,Nuke,Overpass,0.0,Inferno,Dust2,0.0,Mirage,Train,Cache
2018-10-07,Gambit,Complexity,0,2327355,3891,1,121212,Inferno,Cache,Mirage,Overpass,Train,Nuke,0.0,0.0,Dust2
2018-10-07,Squared,EURONICS,1,2327530,3946,3,123412,Cache,Nuke,0.0,Mirage,Inferno,0.0,Train,Dust2,Overpass
2018-10-07,Sprout,mousesports,1,2327356,3891,1,121212,Cache,Dust2,Nuke,Overpass,Inferno,Mirage,0.0,0.0,Train
2018-10-07,BOOT-d[S],BOOM,0,2327556,4058,3,123412,Cache,Dust2,0.0,Overpass,Mirage,0.0,Train,Nuke,Inferno
2018-10-06,Ambush,Squared,1,2327442,4111,3,123412,Cache,Dust2,0.0,Nuke,Inferno,0.0,Overpass,Train,Mirage
2018-10-06,Santos,Imperial,1,2327023,4008,3,123412,Inferno,Overpass,0.0,Cache,Nuke,0.0,Mirage,Train,Dust2
2018-10-06,EHOME,MVP PK,0,2327525,4043,3,123412,Cache,Train,0.0,Overpass,Mirage,0.0,Inferno,Dust2,Nuke
2018-10-06,GOSU,MVP PK,0,2327526,4043,3,123412,Dust2,Train,0.0,Overpass,Cache,0.0,Mirage,Inferno,Nuke
2018-10-06,Great Danes,Ignite,1,2327441,4111,3,123412,Nuke,Cache,0.0,Overpass,Dust2,0.0,Mirage,Inferno,Train
2018-10-06,SJ,Endpoint,0,2327445,4100,1,121212,Train,Cache,Nuke,Overpass,Dust2,Inferno,0.0,0.0,Mirage
2018-10-06,Spirit,AVANGAR,0,2327448,4103,3,123412,Train,Cache,0.0,Nuke,Inferno,0.0,Overpass,Mirage,Dust2
2018-10-06,Monolith,Imperial,1,2327449,4103,3,123412,Train,Cache,0.0,Dust2,Inferno,0.0,Nuke,Mirage,Overpass
2018-10-06,AVANGAR,Imperial,0,2327527,4103,3,123412,Nuke,Inferno,0.0,Dust2,Train,0.0,Overpass,Mirage,Cache
2018-10-05,Spirit,Atlants,0,2327434,4103,3,123412,Train,Inferno,0.0,Overpass,Cache,0.0,Nuke,Mirage,Dust2
2018-10-05,Imperial,WePlayGames,0,2327410,4105,3,123412,Dust2,Mirage,0.0,Overpass,Nuke,0.0,Inferno,Cache,Train
2018-10-05,Recca,BOOT-d[S],1,2327420,4042,3,123412,Overpass,Inferno,0.0,Cache,Dust2,0.0,Mirage,Train,Nuke
2018-10-05,Lucid Dream,XCN,0,2327421,4042,3,123412,Nuke,Inferno,0.0,Cache,Mirage,0.0,Overpass,Dust2,Train
2018-10-05,Beyond,Signature,0,2327423,4042,3,123412,Inferno,Cache,0.0,Dust2,Overpass,0.0,Mirage,Nuke,Train
2018-10-05,TNC,FrostFire,0,2327422,4042,3,123412,Dust2,Cache,0.0,Overpass,Inferno,0.0,Train,Mirage,Nuke
2018-10-05,Entity,Brutality,1,2327098,4101,1,123412,Nuke,Cache,0.0,Mirage,Overpass,0.0,Dust2,Train,Inferno
2018-10-05,Imperial,HellRaisers,1,2327436,4103,3,123412,Dust2,Inferno,0.0,Nuke,Cache,0.0,Mirage,Overpass,Train
2018-10-05,2ez,Entity,1,2327101,4101,1,121212,Dust2,Inferno,Cache,Nuke,Train,Overpass,0.0,0.0,Mirage
2018-10-05,Space Soldiers,Spirit,0,2327432,4046,3,123412,Overpass,Dust2,0.0,Train,Mirage,0.0,Cache,Nuke,Inferno
2018-10-05,Vega Squadron,Monolith,0,2327437,4103,3,123412,Nuke,Overpass,0.0,Train,Cache,0.0,Inferno,Dust2,Mirage
2018-10-05,AVANGAR,forZe,0,2327435,4103,3,123412,Nuke,Inferno,0.0,Cache,Train,0.0,Dust2,Overpass,Mirage
2018-10-05,Nexus,FCDB,1,2327294,3977,1,121212,Nuke,Dust2,Inferno,Train,Mirage,Overpass,0.0,0.0,Cache
2018-10-05,Brutality,2ez,0,2327103,4101,1,121212,Mirage,Train,Nuke,Dust2,Cache,Overpass,0.0,0.0,Inferno
2018-10-04,Infamous,Atlas,0,2327318,4052,3,123421,Dust2,Cache,0.0,Nuke,Overpass,0.0,Inferno,Mirage,Train
2018-10-04,Grayhound,Tainted Minds,1,2327411,4082,1,112221,Nuke,Train,Inferno,Cache,Dust2,Overpass,0.0,0.0,Grayhound
2018-10-04,Legacy,Ground Zero,0,2327412,4082,1,112221,Dust2,Inferno,Cache,Overpass,Nuke,Train,0.0,0.0,Legacy
2018-10-04,Breakaway,Chiefs,0,2327413,4082,1,112221,Train,Dust2,Nuke,Overpass,Cache,Inferno,0.0,0.0,Breakaway
2018-10-04,x-kom,Bpro,1,2327390,4100,1,121212,Cache,Overpass,Dust2,Inferno,Nuke,Train,0.0,0.0,Mirage
2018-10-04,SJ,HAVU,1,2327348,4110,3,123412,Dust2,Nuke,0.0,Inferno,Cache,0.0,Mirage,Train,Overpass
2018-10-04,Nordavind,expert,0,2327391,4100,1,121212,Cache,Dust2,Train,Mirage,Overpass,Inferno,0.0,0.0,Nuke
2018-10-04,PACT,AGO,0,2327308,4096,3,123412,Dust2,Cache,0.0,Nuke,Overpass,0.0,Train,Inferno,Mirage
2018-10-04,Virtus.pro,Sprout,0,2327393,4046,3,123412,Inferno,Nuke,0.0,Cache,Overpass,0.0,Train,Dust2,Mirage
2018-10-04,Majestic Lions,Bpro,0,2327392,3946,3,123412,Nuke,Overpass,0.0,Inferno,Cache,0.0,Mirage,Dust2,Train
2018-10-04,3DMAX,Space Soldiers,1,2327394,4046,3,123412,Cache,Train,0.0,Inferno,Overpass,0.0,Nuke,Dust2,Mirage
2018-10-04,x-kom,Tricked,0,2327417,3977,1,121212,Nuke,Cache,Train,Overpass,Dust2,Inferno,0.0,0.0,Mirage
2018-10-04,PACT,Great Danes,1,2327424,4051,3,123421,Dust2,Inferno,0.0,Nuke,Cache,0.0,Train,Mirage,Overpass
2018-10-04,ALTERNATE aTTaX,Kinguin,1,2327403,3540,3,123412,Cache,Dust2,0.0,Inferno,Mirage,0.0,Overpass,Train,Nuke
2018-10-04,WASD,Ambush,1,2327298,4051,3,123421,Inferno,Dust2,0.0,Cache,Mirage,0.0,Train,Nuke,Overpass
2018-10-04,Wild,Bragantino,0,2327401,4105,3,123412,Overpass,Cache,0.0,Nuke,Dust2,0.0,Inferno,Mirage,Train
2018-10-04,Sharks,AGO,1,2327425,4096,3,123412,Overpass,Train,0.0,Nuke,Mirage,0.0,Cache,Dust2,Inferno
2018-10-03,AGO,Sprout,0,2327255,4046,3,123412,Nuke,Mirage,0.0,Overpass,Cache,0.0,Dust2,Inferno,Train
2018-10-03,MIBR,Gorilla Gang,1,2327277,4074,3,123412,Nuke,Dust2,0.0,Inferno,Overpass,0.0,Cache,Mirage,Train
2018-10-03,Wild,Isurus,0,2327231,4035,3,123412,Overpass,Nuke,0.0,Cache,Inferno,0.0,Train,Mirage,Dust2
2018-10-03,Atlas,The Mad Lads,0,2327060,4052,3,123421,Dust2,Overpass,0.0,Nuke,Train,0.0,Mirage,Cache,Inferno
2018-10-03,Flash,5POWER,1,2327284,3950,3,123412,Cache,Dust2,0.0,Overpass,Nuke,0.0,Mirage,Inferno,Train
2018-10-03,ViCi,CyberZen,0,2327285,3950,3,123412,Overpass,Dust2,0.0,Cache,Mirage,0.0,Train,Inferno,Nuke
2018-10-03,Bpro,Nordavind,0,2327296,4100,1,121212,Cache,Mirage,Dust2,Nuke,Inferno,Train,0.0,0.0,Overpass
2018-10-03,Bravado,TeamOne,1,2327234,4097,3,123412,Overpass,Mirage,0.0,Nuke,Cache,0.0,Inferno,Train,Dust2
2018-10-03,expert,x-kom,1,2327297,4100,1,121212,Overpass,Mirage,Train,Cache,Nuke,Dust2,0.0,0.0,Inferno
2018-10-03,Sprout,Sharks,0,2327389,4096,1,121212,Overpass,Cache,Dust2,Nuke,Train,Inferno,0.0,0.0,Mirage
2018-10-03,3DMAX,AVANGAR,1,2327293,3540,3,123412,Train,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Dust2,Cache
2018-10-03,ALTERNATE aTTaX,Imperial,0,2327260,3540,3,123412,Inferno,Nuke,0.0,Cache,Dust2,0.0,Mirage,Overpass,Train
2018-10-03,Ambush,unknown,0,2327313,4109,3,123412,Cache,Train,0.0,Mirage,Dust2,0.0,Overpass,Nuke,Inferno
2018-10-03,Windigo,Movistar Riders,1,2327292,4046,3,123412,Inferno,Mirage,0.0,Dust2,Overpass,0.0,Cache,Nuke,Train
2018-10-03,Ignite,Atlando,1,2327312,4109,3,123412,Cache,Mirage,0.0,Dust2,Overpass,0.0,Nuke,Train,Inferno
2018-10-02,MIBR,TeamOne,0,2327010,4074,3,123412,Nuke,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,Cache
2018-10-02,Taboo,ex-AVANT,1,2327056,3482,1,121212,Mirage,Inferno,Cache,Nuke,Train,Dust2,0.0,0.0,Overpass
2018-10-02,Gorilla Gang,FURIA,0,2327030,4074,3,123412,Cache,Inferno,0.0,Dust2,Overpass,0.0,Nuke,Train,Mirage
2018-10-02,MIBR,Bravado,1,2327031,4074,3,123412,Nuke,Dust2,0.0,Overpass,Mirage,0.0,Cache,Inferno,Train
2018-10-02,TeamOne,Grizzlys,0,2326977,4052,3,123421,Nuke,Dust2,0.0,Cache,Inferno,0.0,Train,Mirage,Overpass
2018-10-02,AZIO,Mythic,1,2326978,4052,3,123421,Train,Cache,0.0,Nuke,Mirage,0.0,Overpass,Dust2,Inferno
2018-10-02,EHOME,CyberZen,1,2327239,3950,3,123412,Train,Nuke,0.0,Cache,Dust2,0.0,Mirage,Inferno,Overpass
2018-10-02,ex-AVANT,Taboo,1,2327055,3482,1,121212,Train,Nuke,Overpass,Mirage,Dust2,Cache,0.0,0.0,Inferno
2018-10-02,CyberZen,Flash,1,2327243,3950,3,123412,Cache,Dust2,0.0,Nuke,Train,0.0,Inferno,Mirage,Overpass
2018-10-02,Spirit,Space Soldiers,1,2327254,4046,3,123412,Train,Cache,0.0,Nuke,Inferno,0.0,Overpass,Dust2,Mirage
2018-10-02,AVANGAR,Vega Squadron,0,2327259,3540,3,123412,Nuke,Cache,0.0,Overpass,Dust2,0.0,Mirage,Inferno,Train
2018-10-02,5POWER,ViCi,0,2327244,3950,3,123412,Nuke,Overpass,0.0,Cache,Dust2,0.0,Inferno,Train,Mirage
2018-10-02,Royal Bandits,expert,0,2327267,4027,1,121212,Dust2,Nuke,Train,Overpass,Mirage,Cache,0.0,0.0,Inferno
2018-10-02,Royal Bandits,AGO,0,2327289,4096,1,121212,Nuke,Train,Dust2,Mirage,Cache,Overpass,0.0,0.0,Inferno
2018-10-02,Majestic Lions,PACT,0,2327268,4096,1,121212,Nuke,Overpass,Cache,Dust2,Mirage,Train,0.0,0.0,Inferno
2018-10-02,LDLC,OpTic,1,2327286,4073,3,123412,Inferno,Train,0.0,Cache,Overpass,0.0,Dust2,Mirage,Nuke
2018-10-02,HAVU,OpTic,1,2327257,4073,3,123412,Inferno,Overpass,0.0,Cache,Train,0.0,Dust2,Nuke,Mirage
2018-10-02,PACT,x-kom,1,2327282,4107,3,123412,Dust2,Mirage,0.0,Nuke,Inferno,0.0,Train,Cache,Overpass
2018-10-02,Kinguin,Fragsters,0,2327258,3540,3,123412,Inferno,Mirage,0.0,Overpass,Nuke,0.0,Cache,Train,Dust2
2018-10-02,LDLC,North,0,2327256,4073,3,123412,Inferno,Mirage,0.0,Overpass,Cache,0.0,Nuke,Dust2,Train
2018-10-01,Nemiga,Imperial,0,2327238,4104,1,121212,Cache,Mirage,Nuke,Inferno,Dust2,Overpass,0.0,0.0,Train
2018-10-01,Wild,Imperial,1,2327096,4035,3,123412,Overpass,Train,0.0,Nuke,Dust2,0.0,Cache,Mirage,Inferno
2018-10-01,Gorilla Gang,TeamOne,0,2327094,4097,3,123412,Overpass,Cache,0.0,Nuke,Mirage,0.0,Inferno,Dust2,Train
2018-10-01,Isurus,W7M,0,2327097,4035,3,123412,Cache,Mirage,0.0,Overpass,Dust2,0.0,Inferno,Train,Nuke
2018-10-01,Jaguar,Vault,1,2327106,4048,3,123412,Overpass,Train,0.0,Dust2,Nuke,0.0,Mirage,Inferno,Cache
2018-10-01,MC,madlikewizards,1,2327051,3482,1,121212,Dust2,Overpass,Cache,Train,Nuke,Inferno,0.0,0.0,Mirage
2018-10-01,attackiereN,Epsilon,0,2327183,4100,1,121212,Overpass,Inferno,Cache,Train,Dust2,Nuke,0.0,0.0,Mirage
2018-10-01,Space Soldiers,OpTic,1,2327020,4073,3,123412,Nuke,Train,0.0,Cache,Dust2,0.0,Inferno,Overpass,Mirage
2018-10-01,madlikewizards,MC,1,2327052,3482,1,121212,Train,Nuke,Inferno,Overpass,Dust2,Cache,0.0,0.0,Mirage
2018-10-01,Ghost,Bravado,1,2327095,4097,3,123412,Dust2,Cache,0.0,Overpass,Nuke,0.0,Mirage,Inferno,Train
2018-10-01,LDLC,HAVU,1,2327232,4073,3,123412,Mirage,Cache,0.0,Inferno,Dust2,0.0,Overpass,Train,Nuke
2018-10-01,Epsilon,HAVU,1,2327251,4073,3,123412,Nuke,Dust2,0.0,Inferno,Overpass,0.0,Mirage,Train,Cache
2018-10-01,Spirit,pro100,0,2327206,4095,3,123412,Train,Cache,0.0,Dust2,Overpass,0.0,Nuke,Mirage,Inferno
2018-10-01,HAVU,Majestic Lions,1,2327184,4100,1,121212,Inferno,Cache,Overpass,Nuke,Train,Mirage,0.0,0.0,Dust2
2018-10-01,Bpro,Nexus,1,2327173,4051,3,123421,Inferno,Cache,0.0,Dust2,Nuke,0.0,Overpass,Mirage,Train
2018-10-01,Virtus.pro,Red Reserve,0,2327179,4046,3,123412,Overpass,Inferno,0.0,Nuke,Train,0.0,Mirage,Cache,Dust2
2018-10-01,Endpoint,Sharks,1,2327172,4051,3,123421,Nuke,Train,0.0,Overpass,Dust2,0.0,Mirage,Cache,Inferno
2018-10-01,fnatic Academy,unknown,1,2327227,3946,3,123412,Dust2,Nuke,0.0,Mirage,Cache,0.0,Train,Overpass,Inferno
2018-10-01,AGO,3DMAX,0,2327228,3540,3,123412,Nuke,Cache,0.0,Train,Overpass,0.0,Mirage,Inferno,Dust2
2018-10-01,Space Soldiers,Epsilon,1,2327233,4073,3,123412,Overpass,Train,0.0,Cache,Nuke,0.0,Dust2,Inferno,Mirage
2018-09-30,Complexity,AVANGAR,0,2326911,3927,1,122112,Nuke,Inferno,Cache,Overpass,Train,Mirage,0.0,0.0,Dust2
2018-09-30,SCARZ Absolute,Ignis,0,2326881,3931,3,123412,Inferno,Dust2,0.0,Overpass,Cache,0.0,Mirage,Train,Nuke
2018-09-30,AGO,Heroic,1,2326857,3873,3,123412,Nuke,Overpass,0.0,Cache,Inferno,0.0,Mirage,Dust2,Train
2018-09-30,Majestic Lions,attackiereN,0,2327084,4100,1,121212,Nuke,Inferno,Train,Cache,Dust2,Overpass,0.0,0.0,Mirage
2018-09-30,DreamEaters,Atlants,1,2327078,4099,3,123412,Nuke,Cache,0.0,Inferno,Train,0.0,Overpass,Dust2,Mirage
2018-09-30,Kinguin,Fragsters,1,2326858,3873,3,123412,Inferno,Dust2,0.0,Overpass,Nuke,0.0,Cache,Train,Mirage
2018-09-30,Epsilon,HAVU,1,2327083,4100,1,121212,Nuke,Dust2,Train,Inferno,Mirage,Cache,0.0,0.0,Overpass
2018-09-30,Tricked,Imperial,0,2327067,4046,3,123412,Overpass,Dust2,0.0,Inferno,Train,0.0,Nuke,Mirage,Cache
2018-09-30,forZe,Spirit,1,2327162,4095,3,123412,Cache,Dust2,0.0,Train,Overpass,0.0,Inferno,Nuke,Mirage
2018-09-30,Atlants,pro100,0,2327193,4095,3,123412,Inferno,Overpass,0.0,Train,Nuke,0.0,Dust2,Mirage,Cache
2018-09-30,HAVU,Endpoint,1,2327086,3946,3,123412,Inferno,Cache,0.0,Nuke,Dust2,0.0,Train,Overpass,Mirage
2018-09-30,EoN,EURONICS,0,2327081,4051,3,123421,Inferno,Overpass,0.0,Mirage,Nuke,0.0,Cache,Dust2,Train
2018-09-30,Kinguin,Heroic,1,2326859,3873,3,123412,Inferno,Dust2,0.0,Cache,Overpass,0.0,Train,Mirage,Nuke
2018-09-29,Space Soldiers,Cloud9,1,2326756,3647,1,122112,Overpass,Nuke,Train,Dust2,Cache,Inferno,0.0,0.0,Mirage
2018-09-29,Virtus.pro,Space Soldiers,1,2326761,3647,1,122112,Inferno,Cache,Mirage,Nuke,Train,Overpass,0.0,0.0,Dust2
2018-09-29,Astralis,MIBR,0,2326760,3647,1,122112,Cache,Train,Mirage,Nuke,Overpass,Inferno,0.0,0.0,Dust2
2018-09-29,Virtus.pro,MIBR,1,2326758,3647,1,122112,Overpass,Inferno,Dust2,Nuke,Mirage,Train,0.0,0.0,Cache
2018-09-29,NiP,Astralis,0,2326757,3647,1,122112,Dust2,Train,Inferno,Mirage,Cache,Overpass,0.0,0.0,Nuke
2018-09-29,MIBR,Space Soldiers,1,2326753,3647,1,122112,Cache,Nuke,Inferno,Overpass,Train,Dust2,0.0,0.0,Mirage
2018-09-29,NiP,Virtus.pro,1,2326755,3647,1,122112,Train,Inferno,Dust2,Overpass,Mirage,Nuke,0.0,0.0,Cache
2018-09-29,Kinguin,Sprout,1,2326853,3873,3,123412,Inferno,Cache,0.0,Overpass,Dust2,0.0,Nuke,Mirage,Train
2018-09-29,DETONA,W7M,1,2327065,4018,3,123412,Nuke,Train,0.0,Cache,Dust2,0.0,Mirage,Overpass,Inferno
2018-09-29,x-kom,AGO,0,2326854,3873,3,123412,Overpass,Train,0.0,Nuke,Cache,0.0,Mirage,Dust2,Inferno
2018-09-29,Cloud9,NiP,0,2326762,3647,1,122112,Nuke,Train,Overpass,Inferno,Dust2,Cache,0.0,0.0,Mirage
2018-09-29,Astralis,Cloud9,0,2326754,3647,1,122112,Cache,Mirage,Train,Nuke,Overpass,Dust2,0.0,0.0,Inferno
2018-09-29,Movistar Riders,Complexity,1,2326906,3927,1,122112,Cache,Dust2,Nuke,Overpass,Train,Mirage,0.0,0.0,Inferno
2018-09-29,eUnited,Complexity,1,2326908,3927,1,122112,Nuke,Dust2,Inferno,Overpass,Train,Mirage,0.0,0.0,Cache
2018-09-29,AVANGAR,eUnited,0,2326907,3927,1,122112,Overpass,Nuke,Inferno,Dust2,Train,Cache,0.0,0.0,Mirage
2018-09-29,AGO,Red Reserve,1,2326856,3873,3,123412,Nuke,Cache,0.0,Inferno,Mirage,0.0,Dust2,Overpass,Train
2018-09-29,Gambit,Liquid,1,2326893,3703,3,123412,Mirage,Cache,0.0,Train,Overpass,0.0,Nuke,Inferno,Dust2
