danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.82,0.866,11,-6.204,0,0.134,0.515,6.77e-06,0.304,0.944,121.144,156093,False,1,Take-Off Artist Song,The Holy Modal Rounders,2hTfqQpcQ7TDWf6xRCGBQB
0.406,0.136,6,-18.845,1,0.23,0.975,0.0,0.097,0.182,107.573,220400,False,2,Werewolf,The Holy Modal Rounders,3t2TCNXzdNzFkCLD9evbPQ
0.187,0.786,0,-7.686,1,0.0379,0.648,0.336,0.121,0.579,182.615,48600,False,1,Interlude,The Holy Modal Rounders,3cRw5VPqHclVtF0NQetChj
0.543,0.29,9,-16.496,0,0.0328,0.701,0.00412,0.214,0.258,103.251,175333,False,1,Dame Fortune,The Holy Modal Rounders,7EE2HGt86D4Q54AGhBBC9C
0.266,0.929,7,-7.439,0,0.272,0.235,0.00392,0.356,0.477,185.911,199040,False,2,Mobile Line,The Holy Modal Rounders,1SevEc372bdGfV8DqowwM5
0.599,0.836,10,-10.836,0,0.109,0.25,0.341,0.282,0.913,93.718,22227,False,0,The Duji Song,The Holy Modal Rounders,1E9TsVAWRPqMZ3TvY94XT1
0.487,0.445,0,-9.291,1,0.0505,0.773,9.4e-05,0.0964,0.633,76.619,166107,False,1,My Mind Capsized,The Holy Modal Rounders,5SN87qJVO2PjVIlBGNAmzB
0.534,0.808,2,-9.363,1,0.539,0.227,0.738,0.337,0.961,207.39,72133,False,1,The STP Song,The Holy Modal Rounders,71911AuXVWGCtnClKLEvH7
0.443,0.445,10,-12.804,1,0.0301,0.815,0.901,0.201,0.257,140.932,101427,False,1,Interlude 2,The Holy Modal Rounders,5TXoKEtJZxVby7qiP3iIgi
0.521,0.845,11,-6.522,0,0.0773,0.575,0.0,0.147,0.892,123.782,143573,False,1,Half a Mind,The Holy Modal Rounders,0lxinq1tQiD3b7IDHyUgmt
0.349,0.584,2,-9.5,1,0.105,0.868,0.0,0.392,0.505,97.664,65200,False,0,The Pledge,The Holy Modal Rounders,5eBllBmzgbuognta7eOtze
0.862,0.556,9,-7.919,1,0.103,0.361,6.22e-06,0.0365,0.962,94.141,180080,False,1,"Amor, Amor",La Fiebre,08LwPC9tTbsRkCEgwqdUat
0.74,0.501,2,-10.082,1,0.0327,0.174,0.000209,0.248,0.856,101.096,156187,False,1,Con Un Beso,La Fiebre,4XEPwY6WnKq785IlpCEh7T
0.575,0.551,8,-5.726,1,0.0279,0.501,0.0,0.0789,0.929,104.499,174093,False,1,Enamorado De Ti,La Fiebre,1XxZ8XqSqRQCFLJlCzT384
0.495,0.607,8,-5.527,1,0.0255,0.17,0.0,0.0552,0.763,104.834,211973,False,3,Eres Mi Primer Amor,La Fiebre,0fhbiZ3zDgaecALIzmPTkl
0.622,0.608,7,-6.634,1,0.0256,0.0482,0.0,0.0456,0.887,106.474,166613,False,2,Loco Por Tu Amor,La Fiebre,2x0qYRkAVdPkJJvvAr2qUk
0.753,0.639,5,-7.866,1,0.0379,0.262,0.0,0.0862,0.809,99.001,173400,False,2,Me La Paso Pensando En Ti,La Fiebre,1um2Tw3dojtFfZEe1TvfXq
0.744,0.525,7,-8.638,1,0.055,0.434,5.51e-06,0.0837,0.95,101.047,141440,False,3,Mejor Me Voy,La Fiebre,0ThHhi4PwB1UZMehDVoRQg
0.534,0.49,7,-7.673,1,0.0224,0.0407,0.0,0.204,0.451,95.641,229733,False,1,No Me Trates Asi,La Fiebre,0eUeIkOEnvfsNJjRfZYqi8
0.635,0.554,7,-7.137,1,0.0282,0.129,1.5e-06,0.108,0.597,103.465,215827,False,8,Si Mañana Viene O No,La Fiebre,55r6476VqAWsaiqxCm3dCG
0.695,0.654,6,-8.154,0,0.0296,0.0747,0.0,0.278,0.804,103.913,252280,False,3,Si Te Fijaras En Mi,La Fiebre,0KEQaaAUzCBhvtpM4WRjId
0.337,0.822,2,-6.116,1,0.0501,0.0111,0.000119,0.115,0.694,151.31,201920,False,0,Solo A Ti - .,La Fiebre,5N65LBcJtYZ7p2TaM498jt
0.492,0.584,8,-8.053,1,0.0366,0.313,3.12e-06,0.103,0.947,203.969,196133,False,3,Solo Un Sueño,La Fiebre,5Qgv6uSY6YHottLsqFISJv
0.852,0.555,8,-6.139,0,0.371,0.21,0.0,0.251,0.747,159.996,167927,False,14,Vandam,Sonson,5I1Xvu5gpEmAhydMjGqywc
0.804,0.525,11,-7.995,1,0.404,0.0414,0.0,0.0933,0.323,170.129,184615,False,14,Dribble,Sonson,2SiGiJBkKGfy7s8Cqr1P10
0.798,0.885,11,-4.818,1,0.036,0.338,0.0,0.294,0.807,110.064,173049,False,14,Wannabe (If You Wanna Be My Lover),Banni Behr,3NI23ASJYCc8UXXM5uJ1uk
0.711,0.914,11,-5.959,1,0.034,0.0107,0.779,0.181,0.821,110.076,173082,False,0,Wannabe (If You Wanna Be My Lover) - Instrumental,Banni Behr,11YbaOJrHDogJ1DvpmSuVw
0.928,0.659,2,-7.289,0,0.0913,0.659,8.89e-06,0.279,0.566,116.065,187692,False,14,Cheri,Sonson,3RJtfG2etzMDvdgm4xnSbt
0.555,0.503,1,-10.407,0,0.0379,0.869,3.59e-06,0.0814,0.396,95.873,174384,False,3,Alive in Me,John T. Wurzer,5ytLEVGqPv6ZQ0lkDXHhHX
0.755,0.488,2,-8.719,1,0.156,0.328,0.0,0.0762,0.801,81.001,192261,False,3,It's Alright #23,John T. Wurzer,3eM8Ovkv5Qoa91diK6w9XI
0.539,0.354,11,-10.319,1,0.0356,0.803,0.0,0.323,0.178,83.988,237192,False,2,Running from the Truth,John T. Wurzer,0V0ScztDLOFuF2XmmcA3i1
0.55,0.451,0,-9.733,1,0.0667,0.817,0.0,0.173,0.463,140.129,235896,False,2,That Special Glow,John T. Wurzer,49b0kkQMOcaf8pACP1sxX4
0.528,0.668,11,-9.055,1,0.205,0.717,0.0,0.0921,0.729,147.623,236905,False,2,Staying Sane at the Jiffy Lube,John T. Wurzer,4XfqNcn41wd6M4asRUdeIi
0.635,0.377,5,-10.314,1,0.0361,0.799,0.0,0.083,0.552,135.761,202684,False,2,Tickle My Fancy,John T. Wurzer,7kDbZLaMGJw8rp7R3huyL5
0.68,0.352,7,-11.759,1,0.0862,0.793,0.0,0.117,0.862,73.922,226900,False,2,The Love Feel,John T. Wurzer,0WpxwYcWNrW5c6Pqga34Ug
0.83,0.511,7,-10.659,1,0.053,0.641,0.0,0.103,0.745,135.92,283200,False,1,Long Tall Bottle of Beer,John T. Wurzer,5nnxNLtH4WF2bUTtWZrAGf
0.72,0.346,0,-10.726,1,0.0284,0.727,0.0,0.108,0.317,87.881,209032,False,2,How Are You,John T. Wurzer,7HETzVqyWw01qOg9GosV70
0.65,0.621,9,-11.909,1,0.0303,0.848,0.000249,0.104,0.539,97.993,196848,False,2,Stashed Away,John T. Wurzer,2zgjh2Kv5uMDtdtRENdQsC
0.678,0.46,7,-10.199,1,0.0524,0.666,9.24e-06,0.11,0.561,131.871,206524,False,2,Already Numb,John T. Wurzer,1JUjiPQeBnT0zvit2INP8O
0.651,0.29,2,-12.013,1,0.0394,0.821,0.00071,0.125,0.478,75.992,201744,False,2,The Catbird Whines,John T. Wurzer,2E6VnZjx4DBY2lKILVFTBf
0.75,0.48,0,-8.826,1,0.0392,0.448,0.0,0.218,0.786,135.85,168048,False,2,Mighty Long Time,John T. Wurzer,0twFUUjRySZmEqMprzeIGW
0.777,0.567,2,-9.162,1,0.0372,0.63,0.0,0.459,0.882,97.919,214387,False,1,Ink Spots on the Carpet,John T. Wurzer,1MfFWsWXB6oBr4HpDoP1JJ
0.411,0.42,7,-11.256,1,0.225,0.806,0.0,0.11,0.285,174.805,264600,False,2,Fifty Miles Away,John T. Wurzer,2LmMpPzMosZTyR253k7pHd
0.511,0.441,1,-10.776,0,0.0464,0.773,8.43e-06,0.2,0.511,73.009,262608,False,2,River of Love,John T. Wurzer,1j2vi6vWSRUJxsoDqG9VyF
0.47,0.394,2,-11.398,1,0.0905,0.814,0.0,0.135,0.464,77.574,291762,True,2,The Running,John T. Wurzer,1yCzFIoSc1ZQ4vUtb4d8TV
0.645,0.329,5,-10.382,1,0.0311,0.836,0.0,0.106,0.566,135.75,205104,False,0,Tickle My Fancy Duet,John T. Wurzer,0AnsuAyXW0959lYHYZaikI
0.303,0.897,11,-7.107,0,0.569,0.16,7.04e-05,0.114,0.513,179.38,128064,True,15,GF,Verde Babii,2hzdtKmwGFlrnDSJFDbbkN
0.814,0.64,2,-7.55,1,0.0635,0.199,0.000117,0.515,0.893,120.039,165049,True,14,Double Back,55Quan,59i14EyYN1PrJbA581lSgS
0.632,0.973,7,-5.817,1,0.0447,0.00266,0.0397,0.24,0.583,137.464,271400,False,3,No Violins,Roger Taylor,19jcoMPmruC5hgzm2pG5NA
0.282,0.594,7,-6.409,1,0.0369,0.372,2.61e-05,0.0811,0.125,49.999,187200,False,3,Laugh Or Cry,Roger Taylor,4No9rx3uqoPIIpEgTV2cpg
0.827,0.667,2,-7.264,1,0.0954,0.0431,0.0,0.18,0.641,113.907,177560,False,6,Future Management (You Don’t Need Nobody Else),Roger Taylor,2QH7KnRJcvkrqD38F1cqOQ
0.596,0.974,11,-4.697,0,0.0953,0.0115,3.3e-05,0.128,0.779,107.061,222693,False,3,Let’s Get Crazy,Roger Taylor,5zR26ZvJZHZ4Et7aXaa2as
0.387,0.855,7,-7.009,1,0.0897,0.0637,0.00214,0.286,0.26,116.336,415320,False,3,My Country I & II,Roger Taylor,5yXnuAKNoS4tQMq9hnaFwe
0.657,0.904,7,-6.314,1,0.0319,0.117,0.0,0.121,0.786,138.243,208800,False,3,Good Times Are Now,Roger Taylor,63UGeeD9J2TEg70eWrq6yA
0.354,0.657,0,-6.659,1,0.0351,0.00174,0.000123,0.633,0.206,155.7,204547,False,4,Magic Is Loose,Roger Taylor,0EWLEbevETO4a5ljOa1jPf
0.349,0.82,3,-10.042,1,0.0981,0.00182,0.491,0.143,0.0563,117.134,124560,False,1,Interlude In Constantinople,Roger Taylor,3cMXIkva4FEcSaoUB8tapG
0.588,0.789,9,-6.817,0,0.067,0.0153,2.8e-05,0.108,0.299,79.565,221640,False,4,Airheads,Roger Taylor,4nGGWvRk44PaPs0mb6vnZZ
0.415,0.525,0,-10.277,1,0.0351,0.324,0.011,0.106,0.267,83.398,385467,False,2,Fun In Space,Roger Taylor,7piOWuKvZSxoxbBt0u5UjO
0.56,0.821,0,-5.873,1,0.027,0.0016,0.449,0.0819,0.461,107.023,339647,False,6,Liana,The Joy Formidable,3NDMexq9iLM3El98fBQa6K
0.259,0.734,2,-6.176,1,0.0356,0.000782,1.28e-06,0.186,0.617,152.376,326811,False,3,Radio Of Lips - Acoustic,The Joy Formidable,5OFkjeP6ccNRpjD79m6XW3
0.333,0.667,2,-7.422,1,0.0344,0.337,0.0,0.485,0.495,168.146,112000,True,3,Angelfuck,The Joy Formidable,3Q99rqSyyseR6xDXS7N1Ia
0.614,0.679,9,-6.421,0,0.0273,0.222,0.00115,0.338,0.77,117.152,302518,False,2,The Last Thing On My Mind - Acoustic,The Joy Formidable,7ey6vll6SdbtNg9zFlMtPD
0.591,0.648,9,-5.888,0,0.0255,0.337,0.000117,0.439,0.493,115.01,296871,False,6,Ashes To Ashes,The Joy Formidable,4HrFCm5dYKwQePti4CRlci
0.563,0.418,2,-10.853,1,0.0298,0.435,9.05e-05,0.108,0.465,115.07,255130,False,5,Escape,The Joy Formidable,5HxpylbFM44feAb0CKzrc5
0.416,0.419,4,-7.056,0,0.0265,0.0608,3.36e-05,0.378,0.292,85.143,283124,False,4,Sleep Is Day,The Joy Formidable,5hS7hPL02r70gqLS4LdBQI
0.408,0.0545,9,-16.479,0,0.0396,0.982,0.0636,0.123,0.155,165.715,196160,False,2,Come Rain or Come Shine - Remastered 1993,Tommy Dorsey,7dLLll30PQTbGlaKGcY57L
0.835,0.0608,10,-15.842,1,0.0473,0.964,0.127,0.11,0.395,116.193,187933,False,3,Then I'll Be Happy - Remastered 1993,Tommy Dorsey,3iFrxgMGzuOnktY71UEMBT
0.516,0.426,5,-9.126,1,0.0618,0.93,0.766,0.107,0.678,153.159,207773,False,0,The Song Is You - 1993 Remastered,Tommy Dorsey,5nJXDvpGCQr8qCrKdJKK9T
0.638,0.484,1,-8.32,1,0.0808,0.892,0.179,0.299,0.719,143.948,192467,False,1,Hollywood Hat - Remastered 1993,Tommy Dorsey,30qahqzBMtPQGmntmSvKyl
0.655,0.295,8,-10.19,1,0.0573,0.923,0.0875,0.158,0.563,144.094,199707,False,0,"Bingo, Bango, Boffo - Remastered 1993",Tommy Dorsey,7mo9vZkSMrbuAIGpv1tNNy
0.613,0.412,8,-8.927,1,0.0537,0.939,0.407,0.108,0.716,150.069,192760,False,0,Tom Foolery - Remastered 1993,Tommy Dorsey,2VEOX5f0pvqvh7DQhlG7xq
0.585,0.27,10,-11.936,0,0.0415,0.935,0.0734,0.423,0.64,145.674,190467,False,0,Fresh Money - Remastered 1993,Tommy Dorsey,4sIy7slNV1iyerFNF36o60
0.628,0.409,5,-8.166,0,0.0416,0.948,0.592,0.273,0.508,143.137,196867,False,0,Rest Stop - Remastered 1993,Tommy Dorsey,0prPnDkAd5p7rp2OraW85J
0.69,0.223,5,-12.307,0,0.046,0.929,0.055,0.455,0.691,142.356,166507,False,0,At Sundown - Remastered 1993,Tommy Dorsey,1eMBli7nMWvMnndlHPX2Z6
0.266,0.0855,2,-14.174,1,0.0332,0.993,0.0025,0.18,0.273,80.022,175667,False,0,How are Things in Glocca Morra ? - Remastered 1993,Tommy Dorsey,4hokiKPP2OJxbNBKigFBhy
0.7,0.426,3,-11.811,1,0.0405,0.986,0.826,0.827,0.963,104.425,178773,False,0,Trombonology - Remastered 1993,Tommy Dorsey,5Bb0byhIK0f0vdk2qLNNub
0.467,0.508,7,-12.244,0,0.0439,0.773,0.647,0.25,0.914,206.161,195507,False,0,Puddle Wump - Remastered 1993,Tommy Dorsey,3FJn9GOpNWkAiSTiqTNsFs
0.494,0.387,8,-11.941,0,0.0561,0.828,0.339,0.359,0.545,163.285,210800,False,2,The Continental - Remastered 1993,Tommy Dorsey,18PmHgAgA4x0uK4SpXlimI
0.429,0.961,6,-10.057,1,0.136,0.293,0.718,0.257,0.183,111.343,193000,False,0,Drumology - Remastered 1993,Tommy Dorsey,30rsTrHnyxTfC2EoUwStKE
0.568,0.237,10,-12.974,0,0.0327,0.902,0.186,0.439,0.58,140.435,192907,False,1,Pussy Willow - Remastered 1993,Tommy Dorsey,3eEgEkYDHNP8ZhZLRHUGGz
0.452,0.414,7,-9.424,1,0.0507,0.807,0.00024,0.245,0.494,124.723,175773,False,3,The Hucklebuck - Remastered 1993,Tommy Dorsey,5pwKoN3l7Tvtk7B05jg19V
0.216,0.112,10,-16.3,1,0.0319,0.85,0.303,0.0646,0.114,74.55,199267,False,0,I'm in the Mood for Love - 1993 Remastered,Tommy Dorsey,6kftf1uGhyHI4uAvPoZWn7
0.229,0.213,5,-13.305,0,0.0273,0.791,0.0533,0.352,0.161,84.364,179027,False,0,Summertime - Remastered,Tommy Dorsey,0nqgMWf17yt8RlTFix80cm
0.585,0.147,2,-12.867,1,0.0352,0.971,0.705,0.0823,0.165,124.238,171667,False,11,I Get a Kick Out of You - Remastered 1993,Tommy Dorsey,0YBkuTZRrY8OmTQvDByr9c
0.727,0.275,9,-10.974,0,0.0399,0.84,0.0224,0.374,0.599,122.176,202933,False,0,Piccalilly Dilly - Remastered 1993,Tommy Dorsey,78ZB6rUMShGMKgV3v4gDRL
0.752,0.137,1,-13.117,1,0.0365,0.883,0.0313,0.0984,0.509,110.801,196027,False,0,Comin' Through the Rye - Remastered 1993,Tommy Dorsey,3ROLSfBAZRCeGCbXtAwPfa
0.608,0.414,3,-7.837,1,0.132,0.928,0.101,0.147,0.889,78.13,178000,False,0,Birmingham Bounce - 1993 Remastered,Tommy Dorsey,122pl3ffVCixxu21cEpQ3y
0.792,0.575,4,-9.135,1,0.0301,0.301,0.0,0.229,0.749,116.008,200006,False,14,This State of Mind,Dan Griffith,2LAiGhehcdfuFIadPwmbZn
0.651,0.578,1,-7.991,1,0.209,0.0791,0.0,0.0853,0.413,94.958,84297,True,14,Down Chick,K.O from the Pilla,7HtYZhZvJuzKICA6EHmcdZ
0.562,0.672,5,-5.974,0,0.0397,0.113,2.26e-05,0.631,0.852,157.618,256800,False,14,Ava xinayovi nixiyu,Orgullo Guerrerense,4buR8WIQUkbAEPJ7p34vXY
0.631,0.393,11,-10.053,1,0.937,0.358,0.0,0.0391,0.52,73.502,59373,False,1,Rick and Bubba Intro,Rick & Bubba,35Yv7lMS7ORrhnEgUx9eXc
0.619,0.45,1,-7.235,0,0.91,0.757,0.0,0.39,0.8,62.787,664947,False,2,Mexico Trip - Part 3,Rick & Bubba,0CCHL8GyvoWNIrjcxN8HrX
0.716,0.362,2,-8.464,1,0.899,0.763,0.0,0.221,0.621,112.423,463947,False,2,Most embarrassing Moments,Rick & Bubba,545o4mtnVOhbY0Pp9am5oE
0.693,0.353,6,-11.291,0,0.931,0.566,0.0,0.137,0.58,102.039,423653,False,4,The German Dog,Rick & Bubba,5I1vfS3D2a1gd3Imm3d2qi
0.677,0.523,2,-8.783,1,0.934,0.934,0.0,0.255,0.699,64.947,570147,False,3,Speddy Streaks,Rick & Bubba,6LeLEqHhllQdhTyXm8pUkg
0.678,0.46,1,-9.742,1,0.918,0.858,0.0,0.138,0.806,74.004,469640,False,2,The NASCAR Brother,Rick & Bubba,5yp3SdzwcMu9FP4WGcnDsX
0.611,0.406,1,-10.727,1,0.918,0.783,0.0,0.43,0.735,48.134,303627,False,5,The Stutter That Got Away,Rick & Bubba,1omAZGZipPyNxvdF05EK1t
0.655,0.34,3,-12.13,1,0.939,0.943,0.0,0.362,0.646,82.092,330240,False,3,The Georgia Dome,Rick & Bubba,5mBYM1zFndzxeeOAZjDDDl
0.685,0.54,1,-9.403,1,0.813,0.737,0.0,0.178,0.55,101.149,310560,False,2,Mr. Ed,Rick & Bubba,2vzaSvbICptSwcSsdFEuYm
0.711,0.556,1,-7.634,1,0.86,0.828,0.0,0.26,0.831,127.165,326080,False,2,We Can't Talk,Rick & Bubba,43FMIYyybTYLZp7ihTMIcS
0.715,0.538,5,-8.987,0,0.733,0.753,0.0,0.0572,0.683,110.264,176693,False,2,Huddle Top Ten,Rick & Bubba,2E661Pp9rHnEoEylPTWG0Q
0.687,0.662,1,-6.992,1,0.593,0.632,0.0,0.212,0.878,112.665,261720,False,2,Pekinese Talk,Rick & Bubba,4Yk3BenmYWvknWNCtxadfN
0.74,0.697,5,-6.852,1,0.104,0.839,0.0,0.143,0.966,94.63,43707,False,2,The Chihuaha Song,Rick & Bubba,4Pl2PvizXzgjehIfL4lphB
0.0,0.805,7,-19.617,1,0.0,0.32,1.78e-05,0.0,0.0,0.0,4693,False,0,(static),Radio Cult,1L7cWR78eo9J2KAg1kI5Uo
0.577,0.832,4,-4.219,0,0.0417,0.00948,6.52e-06,0.264,0.58,120.017,263600,False,0,Rock You Like a Hurricane,Radio Cult,739ExrfFwymfxwDLe99huJ
0.525,0.814,9,-5.437,1,0.0366,0.126,0.00146,0.136,0.505,146.964,264200,False,0,White Wedding,Radio Cult,5u7n99dVvm4WP7wskNf3NX
0.585,0.533,7,-7.146,1,0.0256,0.0562,0.0,0.0984,0.349,136.029,264240,False,0,Every Rose Has Its Thorn,Radio Cult,3M4ML2ndLS2sNPbtRtobu1
0.714,0.804,0,-4.546,1,0.0327,0.00295,8.1e-05,0.235,0.619,130.092,207467,False,13,Make The First Move,Radio Cult,0JmjnTWymXXCMz3YJWjaow
0.605,0.733,2,-5.287,1,0.0353,0.00674,2.07e-05,0.114,0.74,114.941,140227,False,5,Keep Your Hands to Yourself,Radio Cult,3Y3RaKW9duRXNEjoUuCkJt
0.743,0.72,11,-4.524,0,0.0736,0.279,0.0,0.025,0.734,99.049,163040,False,0,I Love Rock n' Roll,Radio Cult,4CC69iBlpNPeeGpDXwltQc
0.708,0.834,9,-5.098,1,0.0519,0.0189,1.05e-05,0.193,0.665,124.958,177133,False,0,Hit Me with Your Best Shot,Radio Cult,1dJqxaSswsYU9NZ1JaTdqW
0.541,0.842,9,-4.563,1,0.036,0.00131,0.0207,0.415,0.651,129.972,300333,False,0,Crazy Train,Radio Cult,6hbUjjlSlIRLf0DGa518dd
0.634,0.221,7,-19.326,1,0.6,0.71,0.0,0.124,0.717,71.338,18493,False,0,(airwaves),Radio Cult,72OKAdiDDhtgLwbjGmayGG
0.517,0.25,11,-14.8,1,0.0419,0.58,0.000131,0.107,0.284,80.33,193587,False,0,Senegal,Amadou Diagne,3sjxZojTrfnWSqmf9JSe1u
0.423,0.148,10,-16.282,1,0.0379,0.51,7.63e-05,0.0998,0.404,142.65,269373,False,0,Talibé,Amadou Diagne,1TBT5Utj0pp0tv4qnauFs8
0.606,0.474,4,-13.555,1,0.149,0.395,0.00142,0.123,0.519,107.663,221707,False,14,Diamano,Amadou Diagne,5bcboBhwmXLozWCeqViH0Z
0.482,0.272,0,-14.488,0,0.0463,0.492,0.000402,0.105,0.315,89.382,386427,False,0,Kharit,Amadou Diagne,0kGu631Og8SFkBNuPytux1
0.492,0.243,7,-15.126,1,0.0445,0.0764,0.0428,0.108,0.277,97.996,331173,False,0,Africa Stop War,Amadou Diagne,4XWE5fT7TwKs61Cd7cgy6c
0.587,0.264,1,-14.647,1,0.0722,0.0866,0.164,0.11,0.299,144.971,277787,False,0,Yaro,Amadou Diagne,5cLi4HTyxmFxPkKcRnvm21
0.568,0.205,6,-16.679,1,0.0574,0.585,1.23e-05,0.108,0.118,124.08,273453,False,0,Yomal Khyam,Amadou Diagne,1DjUpBmZPvxvjdeiheRgMz
0.462,0.251,1,-14.408,1,0.0346,0.288,0.000216,0.105,0.229,97.371,344747,False,0,Dabagh,Amadou Diagne,28cbRPggUzR3gX4obkK66L
0.457,0.34,6,-12.508,1,0.0752,0.163,0.00149,0.108,0.449,102.791,314347,False,0,Yonbi,Amadou Diagne,4Xg3sKmtc6ghisMn7PZuXE
0.502,0.298,10,-14.823,1,0.0537,0.269,0.00358,0.108,0.298,102.453,278920,False,0,Jigeen,Amadou Diagne,6g83T24epUBxTjfqSrE4G7
0.594,0.414,0,-15.402,0,0.0727,0.217,0.00438,0.0808,0.67,155.41,413707,False,0,Beaguele,Amadou Diagne,4nB4IXKC3dqTQGsWAkgAo9
0.724,0.2,0,-15.993,1,0.216,0.381,0.0,0.0711,0.286,101.597,126187,False,0,Suma Dom?,Amadou Diagne,5NlwdsscbmC50GxqDywAgg
0.635,0.336,1,-17.871,1,0.0843,0.296,0.0207,0.143,0.527,75.299,223733,False,0,Mam,Amadou Diagne,2tbaIdPfag5TiVbgqprAcS
0.666,0.897,4,-4.82,1,0.337,0.142,0.0,0.315,0.716,170.029,154331,True,14,1986 Flow,K.O from the Pilla,0Qa6wOSt512ykd0paNN5jb
0.775,0.587,7,-11.894,1,0.0279,0.0628,0.715,0.0455,0.966,109.291,116000,False,14,Your Friend,Dan Griffith,18DRpOO5qj8z6E1TTUrPD4
0.45,0.283,10,-19.965,1,0.309,0.667,0.0,0.5,0.154,127.503,60472,True,2,The Encounter with Forrest Isner (Intro),Hurracane,0y64KHw5bxzSi0yfIEvZs9
0.519,0.729,2,-8.782,1,0.335,0.0184,0.0,0.181,0.092,126.806,234331,True,2,Kill 'em All,Hurracane,4EtSebw00T2SkiNXoA0oyC
0.725,0.47,1,-13.421,1,0.11,0.0244,0.0,0.135,0.144,130.051,198000,True,2,Dead Files,Hurracane,45o5dxykoV9fj5p6vBJnk4
0.475,0.236,8,-24.036,0,0.133,0.889,0.0,0.13,0.455,67.15,71111,True,2,Ray-Bans (Skit),Hurracane,6sgf2n7vgA5GCPYpac1N1L
0.657,0.602,1,-8.593,1,0.0831,0.0538,0.0,0.225,0.156,134.896,216889,True,2,At Night,Hurracane,4cP5e8rrcqnMC41h7TNECe
0.788,0.503,6,-14.57,0,0.221,0.129,0.0,0.142,0.376,112.03,228214,True,2,Carnie,Hurracane,6PqrPFKViBgvdTlHfZK8Sg
0.755,0.751,10,-6.614,0,0.112,0.0345,0.0,0.0915,0.215,126.096,219048,True,2,Tooth Fairy,Hurracane,24lfXKl4NdNeHgAqUaA0bH
0.578,0.194,1,-24.872,1,0.474,0.655,0.0,0.616,0.726,67.222,37714,True,2,Repercussions (Skit),Hurracane,3TYiC3fOnJi7xSylOxDqdq
0.797,0.547,1,-12.026,1,0.141,0.00533,0.0,0.171,0.188,140.047,281143,True,2,Dressed to Kill,Hurracane,5OUa8z1P5pIUZIGl8PlYqk
0.47,0.525,7,-11.636,1,0.242,0.337,2.03e-05,0.0893,0.113,130.282,291692,True,2,Bloody Bodies,Hurracane,0Fn8s37OcejM2N7rbzUk4k
0.538,0.471,3,-20.004,1,0.351,0.76,0.0,0.69,0.53,124.311,42667,True,2,Medical History (Skit),Hurracane,1rxkSVEokNxQJBQAIvkkvf
0.641,0.604,5,-7.624,0,0.102,0.0327,0.0,0.263,0.127,134.985,238222,True,2,The Hunger Games,Hurracane,0Y0iex8Y8DgJF489ZpI0Vt
0.719,0.785,4,-7.276,0,0.343,0.119,0.0,0.157,0.297,75.047,332800,True,2,Son of Michael Myers,Hurracane,4faH5jtcPCUl0Mon5JrBur
0.398,0.277,1,-23.018,1,0.111,0.54,0.0,0.312,0.369,89.088,56364,True,2,Childhood (Skit),Hurracane,1Q2JL4KCvmq7UkIQQXM925
0.619,0.399,1,-12.443,1,0.0551,0.312,2.96e-05,0.0681,0.14,132.321,270909,True,2,Trauma,Hurracane,2xLxhEMO6E91f7JKEBYYdZ
0.649,0.443,7,-12.349,1,0.233,0.118,6.13e-05,0.154,0.339,141.945,223099,True,2,The Dark,Hurracane,748D4fijEsQwk2jgo3zcV0
0.525,0.455,10,-13.314,0,0.237,0.676,0.0,0.524,0.548,114.868,33982,True,2,4 Eyed Killer (Skit),Hurracane,46ETO1gg3DpNQv779EN7pH
0.639,0.706,10,-9.373,0,0.0466,0.023,2.32e-06,0.0937,0.238,113.017,191150,True,2,Already Know,Hurracane,3Npve9fPBi7A9xhObBQxaC
0.919,0.721,2,-6.667,1,0.169,0.117,1.09e-06,0.0796,0.593,92.031,99151,True,14,Dairy Queen,GOE,1RHf3Du6AhranAOZKzdvDY
0.831,0.498,8,-10.367,1,0.0356,0.114,0.0126,0.0637,0.964,116.636,251167,False,3,La Ley de la Amnistia,Dueto Teloloapan,4c72WHaEYtG36grJNjXw0o
0.814,0.595,8,-10.128,1,0.0295,0.353,0.0984,0.0803,0.934,117.47,222198,False,5,Lucio Cabañas no ha Muerto,Dueto Teloloapan,5U4QyVufL489gMt7iRgsih
0.567,0.502,3,-10.157,0,0.0362,0.243,0.259,0.089,0.898,199.923,258769,False,4,El Mojado Sin Regreso,Dueto Teloloapan,47MUarQWYIJAVkufjsNfpJ
0.799,0.649,8,-9.113,1,0.0287,0.334,0.0317,0.0754,0.969,119.11,279876,False,4,Corrido del Apache,Dueto Teloloapan,63WTOZnRDwi1e0bGoWlk4v
0.837,0.454,6,-9.676,1,0.0374,0.217,0.0743,0.0734,0.948,99.694,273842,False,4,Corrido del Pelitos,Dueto Teloloapan,63PQDPCW9MeSUV5btMDOFz
0.63,0.504,6,-10.024,1,0.0361,0.233,0.0706,0.0573,0.968,200.286,129045,False,4,El Indio Mexicano,Dueto Teloloapan,2kSNwABATHVqZ6BehQW8cp
0.801,0.486,6,-10.233,1,0.0334,0.278,0.0439,0.0611,0.964,118.484,221283,False,2,El Corrido de Gildardo Vargas,Dueto Teloloapan,4lloEbrciRdPWqHOhznPAx
